Unnamed: 0,id,tipo,titulo,calle,barrio,distrito,ciudad,area,precio,precio_por_metro,caracteristicas,habitaciones,baños,referencia,anunciante,nombre_anunciante,ultima_actualizacion,tlf,url
547,105808793,Alquiler,Piso en San Pío X,Barrio San Pío X,Distrito Sur,Murcia,"Área de Murcia, Murcia",,650€/mes,"10,00 €/m²","['65 m² construidos, 55 m² útiles', '1 habitación', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 4ª exterior', 'Con ascensor']",1 habitación,1 baño,105808793,Profesional,INMOALCANTARA .,Anuncio actualizado el 25 de agosto,+34868350840,https://www.idealista.com/inmueble/105808793/
548,105808778,Alquiler,Piso en Espinardo,Barrio Espinardo,Distrito Pedanías Norte,Murcia,"Área de Murcia, Murcia",,510€/mes,"7,85 €/m²","['65 m² construidos, 55 m² útiles', '1 habitación', '1 baño', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 2019', 'Amueblado y cocina equipada', 'Planta 2ª exterior', 'Con ascensor']",1 habitación,1 baño,105808778,Profesional,INMOALCANTARA .,Anuncio actualizado el 25 de agosto,0,https://www.idealista.com/inmueble/105808778/
549,2147242,Alquiler,"Estudio en calle Calvario, 111","Calle Calvario, 111",Urb. La torre,Barrio Espinardo,Distrito Pedanías Norte,"
Murcia
",400€/mes,"13,33 €/m²","['30 m² construidos, 20 m² útiles', 'Sin habitación', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Amueblado y cocina equipada', 'Calefacción individual: Eléctrica', 'Bajo exterior', 'Sin ascensor']",Sin habitación,1 baño,2147242,Particular,Antonia,Anuncio actualizado el 26 de agosto,0,https://www.idealista.com/inmueble/2147242/
550,105808263,Alquiler,"Piso en calle Reina Sofía, 6","Calle Reina Sofía, 6",Vista Alegre,Norte,Murcia,"
Murcia, Murcia
",650€/mes,"9,29 €/m²","['70 m² construidos, 60 m² útiles', '1 habitación', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Amueblado y cocina equipada', 'Planta 4ª exterior', 'Con ascensor']",1 habitación,1 baño,105808263,Particular,Luis,Anuncio actualizado el 26 de agosto,0,https://www.idealista.com/inmueble/105808263/
551,98052471,Alquiler,"Piso en calle Mayor, 1","Calle Mayor, 1",Churra,Pedanías Norte,Murcia,"
Murcia, Murcia
",635€/mes,"7,65 €/m²","['83 m² construidos', '2 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Amueblado y cocina equipada', 'Calefacción central', 'Planta 2ª exterior', 'Con ascensor']",2 habitaciones,2 baños,98052471,Particular,Jose,Anuncio actualizado el 26 de agosto,34669095154,https://www.idealista.com/inmueble/98052471/
552,105808016,Alquiler,"Piso en calle Salzillo, 18","Calle Salzillo, 18",La Alberca,Pedanías Este,Murcia,"
Murcia, Murcia
",900€/mes,"6,34 €/m²","['142 m² construidos', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Cocina equipada y casa sin amueblar', 'Planta 1ª exterior', 'Sin ascensor']",3 habitaciones,2 baños,105808016,Particular,Antonio,Anuncio actualizado el 26 de agosto,34675392949,https://www.idealista.com/inmueble/105808016/
553,102388310,Alquiler,"Piso en calle José Javier, 5","Calle José Javier, 5",Santa María de Gracia,Norte,Murcia,"
Murcia, Murcia
",800€/mes,"8,89 €/m²","['90 m² construidos, 80 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Con ascensor']",3 habitaciones,1 baño,102388310,Particular,Antonio,Anuncio actualizado el 26 de agosto,0,https://www.idealista.com/inmueble/102388310/
554,89767541,Alquiler,Piso en San Juan,Barrio San Juan,Distrito Centro,Murcia,"Área de Murcia, Murcia",,560€/mes,"12,44 €/m²","['45 m² construidos', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Amueblado y cocina equipada', 'Planta 3ª exterior', 'Con ascensor']",1 habitación,1 baño,11062,Profesional,Turpin Turpin,Anuncio actualizado el 25 de agosto,34868350538,https://www.idealista.com/inmueble/89767541/
555,105806808,Alquiler,Piso en ronda Norte,Ronda Norte,Santa María de Gracia,Norte,Murcia,"
Murcia, Murcia
",720€/mes,"8,00 €/m²","['90 m² construidos, 80 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Orientación norte', 'Amueblado y cocina equipada', 'Planta 6ª exterior', 'Con ascensor']",3 habitaciones,1 baño,ESTUDIANTES377,Profesional,Inmobiliaria Enfrente de la Vega,Anuncio actualizado el 25 de agosto,34868350282,https://www.idealista.com/inmueble/105806808/
556,105805759,Alquiler,"Piso en Intendente Jorge Palacios, 16","Intendente Jorge Palacios, 16",Vistabella,Centro,Murcia,"
Murcia, Murcia
",790€/mes,"7,18 €/m²","['110 m² construidos, 90 m² útiles', '2 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Orientación este', 'Amueblado y cocina equipada', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']",2 habitaciones,1 baño,105805759,Particular,DJ,Anuncio actualizado el 26 de agosto,34630200096,https://www.idealista.com/inmueble/105805759/
557,105806524,Alquiler,"Ático en carril de Cascales, 11","Carril de Cascales, 11",Casillas,Pedanías Este,Murcia,"
Murcia, Murcia
",850€/mes,"6,97 €/m²","['122 m² construidos', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Construido en 2012', 'Amueblado y cocina equipada', 'Calefacción central', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,2 baños,105806524,Particular,Miguel,Anuncio actualizado el 26 de agosto,0,https://www.idealista.com/inmueble/105806524/
558,105805316,Alquiler,"Piso en calle Salvador Allende, 2","Calle Salvador Allende, 2",Javalí Nuevo,Pedanías Oeste,Murcia,"
Murcia, Murcia
",600€/mes,"9,23 €/m²","['65 m² construidos', '2 habitaciones', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Orientación sur', 'Amueblado y cocina equipada', 'Planta 3ª exterior', 'Con ascensor']",2 habitaciones,1 baño,105805316,Particular,Esther,Anuncio actualizado el 26 de agosto,0,https://www.idealista.com/inmueble/105805316/
559,105805964,Alquiler,"Dúplex en calle Artemisa, 6","Calle Artemisa, 6",El Palmar,Pedanías Oeste,Murcia,"
Murcia, Murcia
",800€/mes,"6,15 €/m²","['130 m² construidos, 114 m² útiles', '2 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte', 'Amueblado y cocina equipada', 'Planta 4ª exterior', 'Con ascensor']",2 habitaciones,3 baños,105805964,Particular,Oscar,Anuncio actualizado el 24 de agosto,34659349090,https://www.idealista.com/inmueble/105805964/
560,105805676,Alquiler,"Piso en ronda Norte, 20","Ronda Norte, 20",Santa María de Gracia,Norte,Murcia,"
Murcia, Murcia
",900€/mes,"9,38 €/m²","['96 m² construidos', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Amueblado y cocina equipada', 'Calefacción individual: Eléctrica', 'Planta 5ª exterior', 'Con ascensor']",3 habitaciones,1 baño,105805676,,Antonio,Anuncio actualizado el 24 de agosto,34607449026,https://www.idealista.com/inmueble/105805676/
561,105803683,Alquiler,"Piso en calle Alcacil, 10","Calle Alcacil, 10",Urb. Urg la tercia resort,Barrio Gea y Truyols,Distrito Campo de Murcia,"
Murcia
",500€/mes,"6,67 €/m²","['75 m² construidos, 68 m² útiles', '2 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Amueblado y cocina equipada', 'Calefacción central', 'Planta 2ª exterior', 'Con ascensor']",2 habitaciones,2 baños,105803683,Particular,Noemi Mundo,Anuncio actualizado el 26 de agosto,34646239105,https://www.idealista.com/inmueble/105803683/
562,104915355,Alquiler,Piso en paseo Maestro Pascual Pérez,Paseo Maestro Pascual Pérez,Cabezo de Torres,Pedanías Norte,Murcia,"
Murcia, Murcia
",900€/mes,"10,71 €/m²","['84 m² construidos, 75 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, este', 'Amueblado y cocina equipada', 'Calefacción individual: Eléctrica', 'Bajo exterior', 'Con ascensor']",2 habitaciones,1 baño,104915355,Profesional,Supernova Homes,Anuncio actualizado el 24 de agosto,34868355068,https://www.idealista.com/inmueble/104915355/
563,26998840,Alquiler,"Piso en calle Mariano Girada, 27","Calle Mariano Girada, 27",San Nicolás,Centro,Murcia,"
Murcia, Murcia
",540€/mes,"12,00 €/m²","['45 m² construidos', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Amueblado y cocina equipada', 'Planta 2ª exterior', 'Con ascensor']",1 habitación,1 baño,26998840,Particular,Manuel,Anuncio actualizado el 24 de agosto,34653948138,https://www.idealista.com/inmueble/26998840/
564,105801208,Alquiler,Piso en San Lorenzo,Barrio San Lorenzo,Distrito Centro,Murcia,"Área de Murcia, Murcia",,750€/mes,"6,52 €/m²","['115 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Cocina sin equipar y casa sin amueblar', 'No dispone de calefacción', 'Bajo exterior', 'Sin ascensor']",3 habitaciones,2 baños,41590,Profesional,ALQUILOTUCASA MURCIA1,Anuncio actualizado el 23 de agosto,34868350971,https://www.idealista.com/inmueble/105801208/
565,101658483,Alquiler,"Piso en calle Mar Menor, 2","Calle Mar Menor, 2",Santa María de Gracia,Norte,Murcia,"
Murcia, Murcia
",1.300€/mes,"13,00 €/m²","['100 m² construidos', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Con ascensor']",4 habitaciones,2 baños,101658483,Particular,María,Anuncio actualizado el 23 de agosto,34686136981,https://www.idealista.com/inmueble/101658483/
566,105800906,Alquiler,Piso en calle Vista Alegre,Calle Vista Alegre,Vista Alegre,Norte,Murcia,"
Murcia, Murcia
",1.100€/mes,"8,80 €/m²","['125 m² construidos, 120 m² útiles', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Amueblado y cocina equipada', 'Calefacción individual: Eléctrica', 'Planta 3ª exterior', 'Sin ascensor']",4 habitaciones,2 baños,OA-05-VA30-3IZQ,Profesional,Olga Belmonte,Anuncio actualizado el 23 de agosto,34868350754,https://www.idealista.com/inmueble/105800906/
567,105800795,Alquiler,Piso en ronda de Levante,Ronda de Levante,La Fama,Centro,Murcia,"
Murcia, Murcia
",1.200€/mes,"9,45 €/m²","['127 m² construidos, 120 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, este', 'Construido en 1976', 'Amueblado y cocina equipada', 'No dispone de calefacción', 'Planta 10ª exterior', 'Con ascensor']",3 habitaciones,2 baños,811,Profesional,Carmen Blanco Inmobiliaria,Anuncio actualizado el 24 de agosto,34868355945,https://www.idealista.com/inmueble/105800795/
568,105800138,Alquiler,"Piso en calle Sagasta, 19","Calle Sagasta, 19",San Nicolás,Centro,Murcia,"
Murcia, Murcia
",650€/mes,"8,90 €/m²","['73 m² construidos, 60 m² útiles', '1 habitación', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur', 'Amueblado y cocina equipada', 'Calefacción individual: Bomba de frío/calor', 'Planta 4ª exterior', 'Con ascensor']",1 habitación,1 baño,AM036,Profesional,Urbana Properties,Anuncio actualizado el 26 de agosto,34868355031,https://www.idealista.com/inmueble/105800138/
569,105809519,Alquiler,"Piso en carril Santa Lucía, 9","Carril Santa Lucía, 9",San Benito-Progreso,Pedanías Este,Murcia,"
Murcia, Murcia
",750€/mes,"8,82 €/m²","['85 m² construidos, 80 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Amueblado y cocina equipada', 'Planta 2ª exterior', 'Con ascensor']",3 habitaciones,2 baños,105809519,Particular,Juan Jose,Anuncio actualizado el 26 de agosto,34604960303,https://www.idealista.com/inmueble/105809519/
570,105799894,Alquiler,Piso en calle Pintor Pedro Flores,Calle Pintor Pedro Flores,El Carmen,Sur,Murcia,"
Murcia, Murcia
",750€/mes,"8,82 €/m²","['85 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Amueblado y cocina equipada', 'Planta 2ª exterior', 'Con ascensor']",3 habitaciones,2 baños,3000-000430-02,Profesional,"Alquiler Seguro, S.A.U.",Anuncio actualizado el 23 de agosto,34910775775,https://www.idealista.com/inmueble/105799894/
571,105799271,Alquiler,"Piso en avenida Pintor Pedro Cano, 49","Avenida Pintor Pedro Cano, 49",El Palmar,Pedanías Oeste,Murcia,"
Murcia, Murcia
",740€/mes,"7,79 €/m²","['95 m² construidos, 88 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Orientación oeste', 'Amueblado y cocina equipada', 'Calefacción individual: Bomba de frío/calor', 'Planta 2ª', 'Con ascensor']",3 habitaciones,2 baños,A2702,Profesional,Alejandro Lacarcel,Anuncio actualizado el 23 de agosto,34868350218,https://www.idealista.com/inmueble/105799271/
572,105579793,Alquiler,Piso en avenida de Juan Carlos I,Avenida de Juan Carlos I,Zona Juan Carlos I,Norte,Murcia,"
Murcia, Murcia
",800€/mes,"10,39 €/m²","['77 m² construidos', '2 habitaciones', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1997', 'Amueblado y cocina equipada', 'Planta 2ª exterior', 'Con ascensor']",2 habitaciones,1 baño,21809,Profesional,corporación inmobiliaria,Anuncio actualizado el 8 de agosto,34868350663,https://www.idealista.com/inmueble/105579793/
573,105022391,Alquiler,Piso en calle Cuartel,Calle Cuartel,Santo Ángel,Pedanías Este,Murcia,"
Murcia, Murcia
",700€/mes,"7,45 €/m²","['94 m² construidos', '3 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Trastero', 'Amueblado y cocina equipada', 'No dispone de calefacción', 'Planta 4ª exterior', 'Con ascensor']",3 habitaciones,1 baño,1100,Profesional,Inmobiliaria Erik Murcia,Anuncio actualizado el 26 de agosto,34868355017,https://www.idealista.com/inmueble/105022391/
574,105799015,Alquiler,"Piso en avenida General Primo de Rivera, 4","Avenida General Primo de Rivera, 4",Santa María de Gracia,Norte,Murcia,"
Murcia, Murcia
",1.100€/mes,"10,00 €/m²","['110 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Amueblado y cocina equipada', 'Calefacción individual', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,1 baño,105799015,Particular,Josefina,Anuncio actualizado el 26 de agosto,34669286593,https://www.idealista.com/inmueble/105799015/
575,105737125,Alquiler,"Piso en calle Cisne, 16","Calle Cisne, 16",El Ranero-San Basilio,Norte,Murcia,"
Murcia, Murcia
",850€/mes,"7,14 €/m²","['119 m² construidos', '4 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur', 'Construido en 1998', 'Cocina equipada y casa sin amueblar', 'Calefacción individual: Eléctrica', 'Planta 6ª exterior', 'Con ascensor']",4 habitaciones,2 baños,105737125,Profesional,ICMUR REAL STATE,Anuncio actualizado el 13 de agosto,34868350415,https://www.idealista.com/inmueble/105737125/
576,104700018,Alquiler,"Piso en carril Herreras y Moreras, 38","Carril Herreras y Moreras, 38",El Puntal,Pedanías Norte,Murcia,"
Murcia, Murcia
",850€/mes,"10,00 €/m²","['85 m² construidos', '2 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 2010', 'Amueblado y cocina equipada', 'Calefacción individual: Bomba de frío/calor', 'Planta 3ª exterior', 'Con ascensor']",2 habitaciones,2 baños,104700018,Profesional,Informes Urbanos,Anuncio actualizado el 25 de agosto,34868350424,https://www.idealista.com/inmueble/104700018/
577,102203471,Alquiler,"Piso en calle Mayor, 38","Calle Mayor, 38",La Ñora,Pedanías Oeste,Murcia,"
Murcia, Murcia
",750€/mes,"9,38 €/m²","['80 m² construidos, 75 m² útiles', '2 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Con ascensor']",2 habitaciones,2 baños,Mayorj,Profesional,Marta Pujante,Anuncio actualizado el 7 de agosto,34868350423,https://www.idealista.com/inmueble/102203471/
578,102203471,Alquiler,"Piso en calle Mayor, 38","Calle Mayor, 38",La Ñora,Pedanías Oeste,Murcia,"
Murcia, Murcia
",750€/mes,"9,38 €/m²","['80 m² construidos, 75 m² útiles', '2 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Con ascensor']",2 habitaciones,2 baños,Mayorj,Profesional,Marta Pujante,Anuncio actualizado el 7 de agosto,34868350423,https://www.idealista.com/inmueble/102203471/
579,104224353,Alquiler,"Piso en ronda Sur, 23","Ronda Sur, 23",Ronda Sur,Sur,Murcia,"
Murcia, Murcia
",640€/mes,"8,00 €/m²","['80 m² construidos, 75 m² útiles', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 2024', 'Amueblado y cocina equipada', 'Calefacción individual: Eléctrica', 'Planta 2ª exterior', 'Con ascensor']",2 habitaciones,2 baños,104224353,Profesional,inmobiliaria la comunidad,Anuncio actualizado el 24 de agosto,34868350566,https://www.idealista.com/inmueble/104224353/
580,103111514,Alquiler,"Piso en Manuel Carceles el Patiñero - Ronda Sur, 23","Manuel Carceles el Patiñero - Ronda Sur, 23",Ronda Sur,Sur,Murcia,"
Murcia, Murcia
",640€/mes,"8,53 €/m²","['75 m² construidos, 65 m² útiles', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, este', 'Construido en 2023', 'Amueblado y cocina equipada', 'Calefacción individual: Eléctrica', 'Planta 2ª exterior', 'Con ascensor']",2 habitaciones,2 baños,103111514,Profesional,inmobiliaria la comunidad,Anuncio actualizado el 24 de agosto,34868350566,https://www.idealista.com/inmueble/103111514/
